Image_Name,Label,N,P,K,ph,soil_moisture,temperature,humidity,rainfall,sunlight_exposure,Recommendation
Healthy-5-_009_jpg.rf.d069420246a3e1f974bf529e3f2a1529.jpg,Healthy,92,118,69,8.2,26.98,28.76,67.83,101.95,8.5,Healthy plant condition. Maintain and monitor. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching.
Healthy-5-_013_jpg.rf.c672ef7f12b7b4a6f9fc5ac513c1781b.jpg,Healthy,94,75,98,7.27,26.04,31.06,76.24,107.33,12.44,Healthy plant condition. Maintain and monitor. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Healthy-5-_017_jpg.rf.b3469be3cdcb7fbe43b554997f5ed35d.jpg,Healthy,91,89,67,7.35,21.64,35.37,71.67,122.11,11.03,Healthy plant condition. Maintain and monitor. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Healthy-5-_019_jpg.rf.16c5ef1e1a79a1b3b8a108d251d454dc.jpg,Healthy,88,81,88,7.72,28.76,33.49,70.21,113.97,11.57,Healthy plant condition. Maintain and monitor. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Healthy-5-_043_jpg.rf.136b11674123e13d0bfd2f4d8d2a8a38.jpg,Healthy,102,83,62,7.16,34.35,28.53,96.7,138.89,10.31,Healthy plant condition. Maintain and monitor. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Healthy-5-_043_jpg.rf.28c254d2623f1ceeefea6051ed167c3f.jpg,Healthy,82,73,105,8.37,30.38,29.14,66.59,123.19,11.25,Healthy plant condition. Maintain and monitor. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Soil moisture is low. Ensure regular irrigation and consider mulching.
Healthy-5-_043_jpg.rf.c10538b33748f4d826a66a680eee7619.jpg,Healthy,102,74,80,8.36,26.29,31.22,86.19,144.43,13.41,Healthy plant condition. Maintain and monitor. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching.
Healthy-5-_048_jpg.rf.e75d2b447d5d4beb4b019360258e1066.jpg,Healthy,95,73,115,8.01,25.17,29.95,64.88,115.6,11.35,Healthy plant condition. Maintain and monitor. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Soil moisture is low. Ensure regular irrigation and consider mulching.
Healthy-5-_055_jpg.rf.259412712a6d7246472347bdc7904757.jpg,Healthy,88,79,83,7.72,29.57,32.25,60.97,111.03,10.45,Healthy plant condition. Maintain and monitor. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Healthy-5-_064_jpg.rf.0c133fc3f45b590454b84c7e149a3dc1.jpg,Healthy,91,97,83,7.44,20.24,28.77,68.5,159.23,12.74,Healthy plant condition. Maintain and monitor. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Healthy-5-_064_jpg.rf.4f897642aa8407c28f63031b63448274.jpg,Healthy,113,91,100,7.56,27.78,26.23,78.6,149.91,9.21,Healthy plant condition. Maintain and monitor. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Healthy-5-_071_jpg.rf.b0f1d7a47f79804bb2a67d720f7000b7.jpg,Healthy,116,74,78,7.33,19.51,34.53,88.56,123.19,11.74,Healthy plant condition. Maintain and monitor. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Healthy-5-_080_jpg.rf.0fa57cc818581bb7fd899d2602ef0d4e.jpg,Healthy,119,91,65,6.49,26.48,30.0,50.05,116.91,10.74,Healthy plant condition. Maintain and monitor. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Healthy-5-_086_jpg.rf.09098416785937540991a3e3357466fc.jpg,Healthy,96,93,74,7.56,27.38,33.39,76.76,138.96,13.08,Healthy plant condition. Maintain and monitor. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Healthy-5-_106_jpg.rf.c3be8d7f96a621b39a2bfd8417b962bc.jpg,Healthy,58,94,73,8.77,17.68,25.47,80.59,106.42,12.01,Healthy plant condition. Maintain and monitor. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching.
Healthy-5-_106_jpg.rf.f12240042dd528b2d89cc6677a6e1029.jpg,Healthy,90,80,93,8.32,32.54,24.43,74.26,113.92,10.85,Healthy plant condition. Maintain and monitor. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Soil moisture is low. Ensure regular irrigation and consider mulching.
Healthy-5-_124_jpg.rf.25c2650b049159a2b75c8efbfbc41b2f.jpg,Healthy,106,96,115,6.87,31.68,33.56,91.55,123.76,8.88,Healthy plant condition. Maintain and monitor. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Healthy-5-_135_jpg.rf.99bf4dac1b19ca3075ca36b3e599526b.jpg,Healthy,90,87,93,7.46,25.72,32.88,56.72,81.18,11.51,Healthy plant condition. Maintain and monitor. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Healthy-5-_139_jpg.rf.2685796f5d6ef8c2a6029d1078847bb5.jpg,Healthy,84,94,78,9.05,33.52,29.88,71.86,158.79,9.77,Healthy plant condition. Maintain and monitor. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching.
Healthy-5-_163_jpg.rf.561a6c1b59a76ab2f5876ddef5a96971.jpg,Healthy,83,83,68,9.53,29.91,32.42,47.41,110.87,10.36,Healthy plant condition. Maintain and monitor. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching.
Healthy-5-_163_jpg.rf.cc802ea694d7fa5c533e9affabe6d942.jpg,Healthy,111,76,71,7.97,21.41,33.4,74.3,102.17,11.92,Healthy plant condition. Maintain and monitor. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching.
Healthy-5-_163_jpg.rf.ff25a65c089f7df5bac28188ee074b39.jpg,Healthy,87,78,81,8.04,37.96,28.18,64.15,101.13,9.86,Healthy plant condition. Maintain and monitor. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Potassium is insufficient. Add potash fertilizers to improve plant strength.
Healthy-5-_167_jpg.rf.a00cbdd2bf023d34908ddc068ae72986.jpg,Healthy,81,58,92,8.1,25.02,25.73,94.57,129.65,12.83,Healthy plant condition. Maintain and monitor. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Soil moisture is low. Ensure regular irrigation and consider mulching.
Healthy-5-_174_jpg.rf.34aa00e55beae2582d6963475207edcc.jpg,Healthy,115,96,104,8.17,24.8,26.78,77.79,128.31,10.61,Healthy plant condition. Maintain and monitor. Soil moisture is low. Ensure regular irrigation and consider mulching.
Healthy-5-_174_jpg.rf.a38c41eb24422796201ff355d75395ae.jpg,Healthy,133,82,66,7.31,26.78,30.41,59.14,123.98,10.86,Healthy plant condition. Maintain and monitor. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Healthy-5-_174_jpg.rf.d93f9e4e91e80af31146bd3b0d8381e4.jpg,Healthy,81,84,47,7.96,22.66,25.55,99.55,136.71,12.45,Healthy plant condition. Maintain and monitor. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching.
Healthy-5-_175_jpg.rf.2cb0eca5eaada281eec0b16d8eca4b74.jpg,Healthy,83,77,82,8.59,22.73,27.53,89.81,157.36,10.84,Healthy plant condition. Maintain and monitor. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching.
Healthy-5-_175_jpg.rf.5f4d35e3c4cbf955022125d9f55aaf77.jpg,Healthy,109,85,81,8.32,28.47,36.07,101.05,101.7,10.44,Healthy plant condition. Maintain and monitor. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching.
Healthy-5-_270_jpg.rf.5e39e576f213c7ef5082471ae98f72e3.jpg,Healthy,72,107,103,7.81,26.07,31.34,83.53,92.09,8.19,Healthy plant condition. Maintain and monitor. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Healthy-5-_jpg.rf.b1fc75fbd219146344e59f61dfe5558a.jpg,Healthy,67,92,69,7.01,37.89,31.9,60.12,89.63,10.2,Healthy plant condition. Maintain and monitor. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil pH is below optimal range. Apply lime to balance soil acidity.
Healthy-5-_JPG_jpg.rf.0308f71dd674e38376f062eba178302d.jpg,Healthy,78,59,96,7.86,27.34,28.95,66.43,84.31,10.54,Healthy plant condition. Maintain and monitor. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Soil moisture is low. Ensure regular irrigation and consider mulching.
Healthy-5-_JPG_jpg.rf.095373db5540478679442b3effbeee47.jpg,Healthy,101,80,106,8.64,26.1,25.49,66.78,127.24,9.46,Healthy plant condition. Maintain and monitor. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Soil moisture is low. Ensure regular irrigation and consider mulching.
Healthy-5-_vf_jpg.rf.5644c1c38d1db0ca89073a113bf61a85.jpg,Healthy,103,103,79,7.77,36.28,25.78,69.53,129.23,11.34,Healthy plant condition. Maintain and monitor. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil pH is below optimal range. Apply lime to balance soil acidity.
Healthy-55-_jpg.rf.e5c0e2468ac9076a8afbc246d5e05a18.jpg,Healthy,83,73,108,7.32,22.76,33.59,62.06,131.64,10.78,Healthy plant condition. Maintain and monitor. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Healthy-55-_vf_jpg.rf.c23f85fa1ca008faeb9994536b3074fc.jpg,Healthy,64,96,61,6.18,31.11,30.29,88.27,130.99,11.32,Healthy plant condition. Maintain and monitor. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Healthy-57-_90_jpg.rf.8eac8dd0ee491db13a27a7b0119163ce.jpg,Healthy,100,92,86,7.98,33.12,30.28,83.99,148.58,10.53,Healthy plant condition. Maintain and monitor. Soil moisture is low. Ensure regular irrigation and consider mulching.
Healthy-57-_jpg.rf.bfb0bf86d37559a06632a5818a634ff9.jpg,Healthy,87,96,78,8.49,22.57,24.46,79.94,115.47,12.15,Healthy plant condition. Maintain and monitor. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching.
Healthy-57-_vf_jpg.rf.a27f0e46c3e69b94e47e8736e5d61cc8.jpg,Healthy,101,85,93,7.63,27.3,35.29,75.73,123.72,11.51,Healthy plant condition. Maintain and monitor. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Healthy-59-_270_jpg.rf.304c3ca82c344948baecde166e94da71.jpg,Healthy,102,104,90,8.61,22.19,24.49,79.43,188.58,11.42,Healthy plant condition. Maintain and monitor. Soil moisture is low. Ensure regular irrigation and consider mulching.
Healthy-59-_hf_jpg.rf.5fc778fd8c4722d93c021af5c5b579d4.jpg,Healthy,57,98,64,7.35,30.63,28.66,52.29,91.75,9.69,Healthy plant condition. Maintain and monitor. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Healthy-6-_018_jpg.rf.4257da48f4455cbe2267bdc9619e11aa.jpg,Healthy,104,80,83,7.57,31.5,32.31,74.55,113.79,10.46,Healthy plant condition. Maintain and monitor. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Healthy-6-_018_jpg.rf.d32e034cdfa1ebfc6049d0c679d2230d.jpg,Healthy,106,73,91,8.57,23.92,30.19,75.3,166.66,13.0,Healthy plant condition. Maintain and monitor. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Soil moisture is low. Ensure regular irrigation and consider mulching.
Healthy-6-_025_jpg.rf.079d3cf991562aa75bfec95193df900a.jpg,Healthy,106,99,74,8.24,20.98,27.95,70.55,112.07,11.47,Healthy plant condition. Maintain and monitor. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching.
Healthy-6-_025_jpg.rf.76706319f16ca9c7ccc7e1a060fd049f.jpg,Healthy,98,72,89,8.46,20.87,29.52,76.62,142.36,12.07,Healthy plant condition. Maintain and monitor. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Soil moisture is low. Ensure regular irrigation and consider mulching.
Healthy-6-_025_jpg.rf.fe0fcfb3f4f461ea6ab8daf724e97cea.jpg,Healthy,74,119,104,7.7,25.09,27.39,76.64,169.31,10.26,Healthy plant condition. Maintain and monitor. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Healthy-6-_030_jpg.rf.b17fad2eb55ed14c923f55b7d50fabc6.jpg,Healthy,95,92,65,5.93,39.63,30.07,68.83,90.25,11.16,Healthy plant condition. Maintain and monitor. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil pH is below optimal range. Apply lime to balance soil acidity.
Healthy-6-_044_jpg.rf.d8bd42e97a22e39c4d403b8b60314ea8.jpg,Healthy,95,83,126,8.11,24.72,30.55,82.03,93.15,10.04,Healthy plant condition. Maintain and monitor. Soil moisture is low. Ensure regular irrigation and consider mulching.
Healthy-6-_052_jpg.rf.2f25acf793e57b162da643111ddc225e.jpg,Healthy,64,91,62,8.12,24.67,26.37,66.96,111.58,11.82,Healthy plant condition. Maintain and monitor. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching.
Healthy-6-_067_jpg.rf.4714fa8640803fe8b3d1623b89d91ba4.jpg,Healthy,81,77,87,7.95,25.51,31.64,87.57,145.69,11.58,Healthy plant condition. Maintain and monitor. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Soil moisture is low. Ensure regular irrigation and consider mulching.
Healthy-6-_067_jpg.rf.4d274faf9ec79a82ebfe4a54d09151ca.jpg,Healthy,89,76,54,9.17,26.17,27.54,91.07,140.4,10.55,Healthy plant condition. Maintain and monitor. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching.
Healthy-6-_068_jpg.rf.1a526f921b53d37f6bd706cd8c9389bd.jpg,Healthy,96,79,76,6.78,21.54,23.35,82.51,115.94,9.9,Healthy plant condition. Maintain and monitor. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Healthy-6-_069_jpg.rf.3e05c381d161e701049c8caf4945c5f1.jpg,Healthy,72,59,93,7.81,25.37,27.48,70.22,118.17,12.0,Healthy plant condition. Maintain and monitor. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Healthy-6-_069_jpg.rf.54ca95b27446e7e3b39126de636606d0.jpg,Healthy,107,72,97,7.48,35.41,26.05,62.87,112.17,10.63,Healthy plant condition. Maintain and monitor. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Soil pH is below optimal range. Apply lime to balance soil acidity.
Healthy-6-_069_jpg.rf.5e1472819f709f5e5ccc65baae49f64f.jpg,Healthy,69,70,85,8.27,26.77,30.24,77.61,120.55,11.55,Healthy plant condition. Maintain and monitor. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Soil moisture is low. Ensure regular irrigation and consider mulching.
Healthy-6-_076_jpg.rf.99efeb8d73bb972009aa7030605f262c.jpg,Healthy,106,94,86,8.82,24.49,23.46,84.5,114.54,11.22,Healthy plant condition. Maintain and monitor. Soil moisture is low. Ensure regular irrigation and consider mulching.
Healthy-6-_078_jpg.rf.d4ce8587bc8dd6a5c5a8fa41dcbccf8e.jpg,Healthy,88,58,100,7.69,21.07,27.44,87.97,125.4,9.11,Healthy plant condition. Maintain and monitor. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Healthy-6-_088_jpg.rf.13cc5923fffc272b80b048b7a6025efd.jpg,Healthy,117,63,73,7.67,19.75,29.05,71.86,101.72,10.76,Healthy plant condition. Maintain and monitor. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Healthy-6-_088_jpg.rf.ea0968e926b0276789a6d65af2c15d00.jpg,Healthy,96,57,97,7.74,24.63,25.16,79.92,155.73,10.98,Healthy plant condition. Maintain and monitor. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Healthy-6-_095_jpg.rf.119bb7b1e7fd22e65fdfbbf32a66704c.jpg,Healthy,84,65,94,6.54,31.72,30.68,89.08,101.38,12.19,Healthy plant condition. Maintain and monitor. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Healthy-6-_095_jpg.rf.4fd70b4999c1b6594d821d550a1dcb47.jpg,Healthy,97,83,84,8.15,29.3,28.59,70.9,77.95,9.37,Healthy plant condition. Maintain and monitor. Soil moisture is low. Ensure regular irrigation and consider mulching.
Healthy-6-_095_jpg.rf.91e574c02e2a6519aa172adab5896043.jpg,Healthy,96,108,109,7.02,25.76,30.31,65.97,73.74,10.87,Healthy plant condition. Maintain and monitor. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Healthy-6-_111_jpg.rf.0ef91702042f2a7215580d171427b434.jpg,Healthy,72,48,90,8.04,26.03,24.77,82.91,70.46,12.09,Healthy plant condition. Maintain and monitor. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Soil moisture is low. Ensure regular irrigation and consider mulching.
Healthy-6-_116_jpg.rf.6887a32da0fdbf36e10f3facdba67178.jpg,Healthy,107,81,84,6.49,35.94,26.55,76.32,160.51,11.69,Healthy plant condition. Maintain and monitor. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Soil pH is below optimal range. Apply lime to balance soil acidity.
Healthy-6-_116_jpg.rf.709ba74424f2ff907fed39e45405ede0.jpg,Healthy,80,85,88,7.5,21.24,29.85,78.09,91.93,8.66,Healthy plant condition. Maintain and monitor. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Healthy-6-_116_jpg.rf.8c69267bc8d51e4e797f70be4c941390.jpg,Healthy,93,90,96,7.98,17.52,23.06,69.33,84.84,9.53,Healthy plant condition. Maintain and monitor. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Soil moisture is low. Ensure regular irrigation and consider mulching.
Healthy-6-_122_jpg.rf.e133192a9b8a958d41c3bc7b8427d372.jpg,Healthy,100,79,61,6.39,19.82,32.86,75.2,142.94,13.01,Healthy plant condition. Maintain and monitor. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Healthy-6-_129_jpg.rf.a88353f509fabc003487c7b3e7461151.jpg,Healthy,107,78,76,8.02,19.03,25.05,71.93,122.82,10.91,Healthy plant condition. Maintain and monitor. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching.
Healthy-6-_134_jpg.rf.61eaa870241fcf4b59f3e717c04f1b2b.jpg,Healthy,86,110,92,7.71,29.98,29.17,77.07,98.96,10.75,Healthy plant condition. Maintain and monitor. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Healthy-6-_134_jpg.rf.e5632d1da629f09f41a8a6d587c738dc.jpg,Healthy,68,87,89,7.77,35.87,28.36,89.45,160.43,9.66,Healthy plant condition. Maintain and monitor. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Soil pH is below optimal range. Apply lime to balance soil acidity.
Healthy-6-_137_jpg.rf.03569938ce146ce75021eb62f29fccc1.jpg,Healthy,92,97,72,7.92,26.87,32.92,87.13,166.91,11.71,Healthy plant condition. Maintain and monitor. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching.
Healthy-6-_137_jpg.rf.6e06fb0cd7fc289938f9a8c0810a650b.jpg,Healthy,101,105,82,8.52,28.55,31.29,97.11,132.78,13.42,Healthy plant condition. Maintain and monitor. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching.
Healthy-6-_140_jpg.rf.24b7b01d19e4908bfe29bd2069609480.jpg,Healthy,87,90,93,7.81,30.37,30.27,82.24,95.82,11.72,Healthy plant condition. Maintain and monitor. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Healthy-6-_140_jpg.rf.f7b6129805cb4a38668cba27b9f819cd.jpg,Healthy,90,77,81,7.29,20.72,28.48,76.04,143.07,8.55,Healthy plant condition. Maintain and monitor. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Healthy-6-_147_jpg.rf.a327c037aad26411adb680c2b913eff3.jpg,Healthy,101,50,101,6.24,23.74,34.05,68.92,103.16,10.59,Healthy plant condition. Maintain and monitor. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Healthy-6-_148_jpg.rf.147532fe33e77b3ee090054b5b03711a.jpg,Healthy,111,81,85,8.02,33.52,27.25,57.61,113.24,11.18,Healthy plant condition. Maintain and monitor. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Soil moisture is low. Ensure regular irrigation and consider mulching.
Healthy-6-_148_jpg.rf.45294ee1e09ff16c40025bfa36bf28aa.jpg,Healthy,85,79,88,8.28,31.82,32.69,82.27,140.08,9.22,Healthy plant condition. Maintain and monitor. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Soil moisture is low. Ensure regular irrigation and consider mulching.
Healthy-6-_150_jpg.rf.942fcbc38f4c71ce7123e8d3cc99fa5a.jpg,Healthy,94,86,71,8.64,26.48,30.23,90.85,115.23,12.48,Healthy plant condition. Maintain and monitor. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching.
Healthy-6-_150_jpg.rf.f8a2ac877932820f81c7adaaf47669ac.jpg,Healthy,126,88,83,6.8,20.32,27.04,91.09,117.27,9.16,Healthy plant condition. Maintain and monitor. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Healthy-6-_151_jpg.rf.40b69fad8c9b77338bc0c141ef6f0536.jpg,Healthy,109,71,88,7.27,28.06,32.58,78.43,109.44,10.95,Healthy plant condition. Maintain and monitor. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
